rack,date,aoi,var,value,position,temp,basket_no,date_sampled,site,collected_by,gps_id,am_pm,bag_no,time_sample12hr...7,time_sample12hr...8,depth_ft,notes,date_CBASS,uniqueID
83B,1/22/26,16,f,0.0846,8,37,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
83B,1/22/26,16,fm,0.1022,8,37,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
83B,1/22/26,16,y_ii_,0.172,8,37,BAG71,20260121,Alofau,TC,GPS1,AM,71,9:50:00,9:50:00,4,NA,20260122,59
84B,1/23/26,1,f,0.1232,1,33,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
84B,1/23/26,1,fm,0.2234,1,33,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
84B,1/23/26,1,y_ii_,0.449,1,33,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
84B,1/23/26,2,f,0.1461,1,33,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
84B,1/23/26,2,fm,0.2576,1,33,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
84B,1/23/26,2,y_ii_,0.433,1,33,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
84B,1/23/26,3,f,0.154,2,33,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
84B,1/23/26,3,fm,0.2434,2,33,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
84B,1/23/26,3,y_ii_,0.367,2,33,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
84B,1/23/26,4,f,0.1574,2,33,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
84B,1/23/26,4,fm,0.2478,2,33,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
84B,1/23/26,4,y_ii_,0.365,2,33,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
84B,1/23/26,5,f,0.129,3,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,5,fm,0.2283,3,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,5,y_ii_,0.435,3,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,6,f,0.1344,3,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,6,fm,0.2395,3,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,6,y_ii_,0.439,3,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,7,f,0.1716,4,33,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
84B,1/23/26,7,fm,0.3109,4,33,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
84B,1/23/26,7,y_ii_,0.448,4,33,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
84B,1/23/26,8,f,0.1828,4,33,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
84B,1/23/26,8,fm,0.3236,4,33,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
84B,1/23/26,8,y_ii_,0.435,4,33,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
84B,1/23/26,9,f,0.1481,5,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,9,fm,0.2727,5,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,9,y_ii_,0.457,5,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,10,f,0.1535,5,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,10,fm,0.281,5,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,10,y_ii_,0.454,5,33,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
84B,1/23/26,11,f,0.1745,6,33,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
84B,1/23/26,11,fm,0.281,6,33,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
84B,1/23/26,11,y_ii_,0.379,6,33,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
84B,1/23/26,12,f,0.1857,6,33,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
84B,1/23/26,12,fm,0.3099,6,33,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
84B,1/23/26,12,y_ii_,0.401,6,33,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
84B,1/23/26,13,f,0.1344,7,33,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
84B,1/23/26,13,fm,0.2454,7,33,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
84B,1/23/26,13,y_ii_,0.452,7,33,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
84B,1/23/26,14,f,0.1329,7,33,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
84B,1/23/26,14,fm,0.2405,7,33,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
84B,1/23/26,14,y_ii_,0.447,7,33,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
84B,1/23/26,15,f,0.1354,8,33,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
84B,1/23/26,15,fm,0.24,8,33,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
84B,1/23/26,15,y_ii_,0.436,8,33,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
84B,1/23/26,16,f,0.1315,8,33,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
84B,1/23/26,16,fm,0.2322,8,33,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
84B,1/23/26,16,y_ii_,0.434,8,33,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
84D,1/20/26,1,f,0.1813,1,33,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
84D,1/20/26,1,fm,0.2981,1,33,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
84D,1/20/26,1,y_ii_,0.392,1,33,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
84D,1/20/26,2,f,0.219,1,33,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
84D,1/20/26,2,fm,0.3666,1,33,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
84D,1/20/26,2,y_ii_,0.403,1,33,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
84D,1/20/26,3,f,0.1618,2,33,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
84D,1/20/26,3,fm,0.2996,2,33,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
84D,1/20/26,3,y_ii_,0.46,2,33,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
84D,1/20/26,4,f,0.1857,2,33,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
84D,1/20/26,4,fm,0.3426,2,33,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
84D,1/20/26,4,y_ii_,0.458,2,33,35,20260119,Nuuuli,SM,GPS4,PM,60,4:50:00,16:50:00,2.5,NA,20260120,8
84D,1/20/26,5,f,0.1774,3,33,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
84D,1/20/26,5,fm,0.3426,3,33,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
84D,1/20/26,5,y_ii_,0.482,3,33,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
84D,1/20/26,6,f,0.1628,3,33,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
84D,1/20/26,6,fm,0.3177,3,33,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
84D,1/20/26,6,y_ii_,0.488,3,33,41,20260119,Nuuuli,TC,GPS1,PM,31,5:39:00,17:39:00,2,NA,20260120,20
84D,1/20/26,7,f,0.1598,4,33,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
84D,1/20/26,7,fm,0.2879,4,33,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
84D,1/20/26,7,y_ii_,0.445,4,33,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
84D,1/20/26,8,f,0.1593,4,33,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
84D,1/20/26,8,fm,0.2732,4,33,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
84D,1/20/26,8,y_ii_,0.417,4,33,20,20260119,Nuuuli,RC,GPS3,PM,3,5:11:00,17:11:00,3,"black mesh bag photo, bleached tops",20260120,30
84D,1/20/26,9,f,0.1657,5,33,18,20260119,Gataivai,SM,GPS4,PM,58,3:23:00,15:23:00,3,NA,20260120,3
84D,1/20/26,9,fm,0.3113,5,33,18,20260119,Gataivai,SM,GPS4,PM,58,3:23:00,15:23:00,3,NA,20260120,3
84D,1/20/26,9,y_ii_,0.468,5,33,18,20260119,Gataivai,SM,GPS4,PM,58,3:23:00,15:23:00,3,NA,20260120,3
84D,1/20/26,10,f,0.1486,5,33,18,20260119,Gataivai,SM,GPS4,PM,58,3:23:00,15:23:00,3,NA,20260120,3
84D,1/20/26,10,fm,0.2766,5,33,18,20260119,Gataivai,SM,GPS4,PM,58,3:23:00,15:23:00,3,NA,20260120,3
84D,1/20/26,10,y_ii_,0.463,5,33,18,20260119,Gataivai,SM,GPS4,PM,58,3:23:00,15:23:00,3,NA,20260120,3
84D,1/20/26,11,f,0.1452,6,33,30,20260119,Gataivai,SM,GPS4,PM,1,3:48:00,15:48:00,2,NA,20260120,7
84D,1/20/26,11,fm,0.2669,6,33,30,20260119,Gataivai,SM,GPS4,PM,1,3:48:00,15:48:00,2,NA,20260120,7
84D,1/20/26,11,y_ii_,0.456,6,33,30,20260119,Gataivai,SM,GPS4,PM,1,3:48:00,15:48:00,2,NA,20260120,7
84D,1/20/26,12,f,0.1559,6,33,30,20260119,Gataivai,SM,GPS4,PM,1,3:48:00,15:48:00,2,NA,20260120,7
84D,1/20/26,12,fm,0.2801,6,33,30,20260119,Gataivai,SM,GPS4,PM,1,3:48:00,15:48:00,2,NA,20260120,7
84D,1/20/26,12,y_ii_,0.443,6,33,30,20260119,Gataivai,SM,GPS4,PM,1,3:48:00,15:48:00,2,NA,20260120,7
84D,1/20/26,13,f,0.1491,7,33,37,20260119,Gataivai,RC,GPS3,PM,10,3:56:00,15:56:00,8,NA,20260120,27
84D,1/20/26,13,fm,0.2835,7,33,37,20260119,Gataivai,RC,GPS3,PM,10,3:56:00,15:56:00,8,NA,20260120,27
84D,1/20/26,13,y_ii_,0.474,7,33,37,20260119,Gataivai,RC,GPS3,PM,10,3:56:00,15:56:00,8,NA,20260120,27
84D,1/20/26,14,f,0.1559,7,33,37,20260119,Gataivai,RC,GPS3,PM,10,3:56:00,15:56:00,8,NA,20260120,27
84D,1/20/26,14,fm,0.3123,7,33,37,20260119,Gataivai,RC,GPS3,PM,10,3:56:00,15:56:00,8,NA,20260120,27
84D,1/20/26,14,y_ii_,0.501,7,33,37,20260119,Gataivai,RC,GPS3,PM,10,3:56:00,15:56:00,8,NA,20260120,27
84D,1/22/26,1,f,0.1574,1,33,43,20260121,Alofau,SM,GPS4,AM,7,10:14:00,10:14:00,7,top bleached,20260122,49
84D,1/22/26,1,fm,0.3123,1,33,43,20260121,Alofau,SM,GPS4,AM,7,10:14:00,10:14:00,7,top bleached,20260122,49
84D,1/22/26,1,y_ii_,0.496,1,33,43,20260121,Alofau,SM,GPS4,AM,7,10:14:00,10:14:00,7,top bleached,20260122,49
84D,1/22/26,2,f,0.1681,1,33,43,20260121,Alofau,SM,GPS4,AM,7,10:14:00,10:14:00,7,top bleached,20260122,49
84D,1/22/26,2,fm,0.3426,1,33,43,20260121,Alofau,SM,GPS4,AM,7,10:14:00,10:14:00,7,top bleached,20260122,49
84D,1/22/26,2,y_ii_,0.509,1,33,43,20260121,Alofau,SM,GPS4,AM,7,10:14:00,10:14:00,7,top bleached,20260122,49
84D,1/22/26,3,f,0.1799,2,33,36,20260121,Amouli,TC,GPS1,AM,33,8:47:00,8:47:00,3,NA,20260122,57
84D,1/22/26,3,fm,0.3724,2,33,36,20260121,Amouli,TC,GPS1,AM,33,8:47:00,8:47:00,3,NA,20260122,57
84D,1/22/26,3,y_ii_,0.517,2,33,36,20260121,Amouli,TC,GPS1,AM,33,8:47:00,8:47:00,3,NA,20260122,57
84D,1/22/26,4,f,0.1676,2,33,36,20260121,Amouli,TC,GPS1,AM,33,8:47:00,8:47:00,3,NA,20260122,57
84D,1/22/26,4,fm,0.3607,2,33,36,20260121,Amouli,TC,GPS1,AM,33,8:47:00,8:47:00,3,NA,20260122,57
84D,1/22/26,4,y_ii_,0.535,2,33,36,20260121,Amouli,TC,GPS1,AM,33,8:47:00,8:47:00,3,NA,20260122,57
84D,1/22/26,5,f,0.172,3,33,33,20260121,Alofau,SM,GPS4,AM,6,10:17:00,10:17:00,7,NA,20260122,50
84D,1/22/26,5,fm,0.3363,3,33,33,20260121,Alofau,SM,GPS4,AM,6,10:17:00,10:17:00,7,NA,20260122,50
84D,1/22/26,5,y_ii_,0.488,3,33,33,20260121,Alofau,SM,GPS4,AM,6,10:17:00,10:17:00,7,NA,20260122,50
84D,1/22/26,6,f,0.1608,3,33,33,20260121,Alofau,SM,GPS4,AM,6,10:17:00,10:17:00,7,NA,20260122,50
84D,1/22/26,6,fm,0.3162,3,33,33,20260121,Alofau,SM,GPS4,AM,6,10:17:00,10:17:00,7,NA,20260122,50
84D,1/22/26,6,y_ii_,0.491,3,33,33,20260121,Alofau,SM,GPS4,AM,6,10:17:00,10:17:00,7,NA,20260122,50
84D,1/22/26,7,f,0.154,4,33,40,20260120,Fatu Rock,TC,GPS1,PM,97,5:30:00,17:30:00,2,NA,20260122,36
84D,1/22/26,7,fm,0.3172,4,33,40,20260120,Fatu Rock,TC,GPS1,PM,97,5:30:00,17:30:00,2,NA,20260122,36
84D,1/22/26,7,y_ii_,0.515,4,33,40,20260120,Fatu Rock,TC,GPS1,PM,97,5:30:00,17:30:00,2,NA,20260122,36
84D,1/22/26,8,f,0.1496,4,33,40,20260120,Fatu Rock,TC,GPS1,PM,97,5:30:00,17:30:00,2,NA,20260122,36
84D,1/22/26,8,fm,0.3074,4,33,40,20260120,Fatu Rock,TC,GPS1,PM,97,5:30:00,17:30:00,2,NA,20260122,36
84D,1/22/26,8,y_ii_,0.514,4,33,40,20260120,Fatu Rock,TC,GPS1,PM,97,5:30:00,17:30:00,2,NA,20260122,36
84D,1/22/26,9,f,0.1667,5,33,18,20260121,Amouli,SM,GPS4,AM,17,11:18:00,11:18:00,2,NA,20260122,53
84D,1/22/26,9,fm,0.2791,5,33,18,20260121,Amouli,SM,GPS4,AM,17,11:18:00,11:18:00,2,NA,20260122,53
84D,1/22/26,9,y_ii_,0.403,5,33,18,20260121,Amouli,SM,GPS4,AM,17,11:18:00,11:18:00,2,NA,20260122,53
84D,1/22/26,10,f,0.1652,5,33,18,20260121,Amouli,SM,GPS4,AM,17,11:18:00,11:18:00,2,NA,20260122,53
84D,1/22/26,10,fm,0.2776,5,33,18,20260121,Amouli,SM,GPS4,AM,17,11:18:00,11:18:00,2,NA,20260122,53
84D,1/22/26,10,y_ii_,0.405,5,33,18,20260121,Amouli,SM,GPS4,AM,17,11:18:00,11:18:00,2,NA,20260122,53
84D,1/22/26,11,f,0.154,6,33,14,20260120,Fatu Rock,SM,GPS4,PM,84,6:03:00,18:03:00,2.5,NA,20260122,33
84D,1/22/26,11,fm,0.3196,6,33,14,20260120,Fatu Rock,SM,GPS4,PM,84,6:03:00,18:03:00,2.5,NA,20260122,33
84D,1/22/26,11,y_ii_,0.518,6,33,14,20260120,Fatu Rock,SM,GPS4,PM,84,6:03:00,18:03:00,2.5,NA,20260122,33
84D,1/22/26,12,f,0.1505,6,33,14,20260120,Fatu Rock,SM,GPS4,PM,84,6:03:00,18:03:00,2.5,NA,20260122,33
84D,1/22/26,12,fm,0.3172,6,33,14,20260120,Fatu Rock,SM,GPS4,PM,84,6:03:00,18:03:00,2.5,NA,20260122,33
84D,1/22/26,12,y_ii_,0.525,6,33,14,20260120,Fatu Rock,SM,GPS4,PM,84,6:03:00,18:03:00,2.5,NA,20260122,33
84D,1/22/26,13,f,0.1642,7,33,29,20260121,Amouli,SM,GPS4,AM,67,11:21:00,11:21:00,2,NA,20260122,54
84D,1/22/26,13,fm,0.2981,7,33,29,20260121,Amouli,SM,GPS4,AM,67,11:21:00,11:21:00,2,NA,20260122,54
84D,1/22/26,13,y_ii_,0.449,7,33,29,20260121,Amouli,SM,GPS4,AM,67,11:21:00,11:21:00,2,NA,20260122,54
84D,1/22/26,14,f,0.1515,7,33,29,20260121,Amouli,SM,GPS4,AM,67,11:21:00,11:21:00,2,NA,20260122,54
84D,1/22/26,14,fm,0.2781,7,33,29,20260121,Amouli,SM,GPS4,AM,67,11:21:00,11:21:00,2,NA,20260122,54
84D,1/22/26,14,y_ii_,0.455,7,33,29,20260121,Amouli,SM,GPS4,AM,67,11:21:00,11:21:00,2,NA,20260122,54
84D,1/22/26,15,f,0.173,8,33,44,20260121,Alofau,RC,GPS3,AM,11,10:00:00,10:00:00,3,NA,20260122,71
84D,1/22/26,15,fm,0.3529,8,33,44,20260121,Alofau,RC,GPS3,AM,11,10:00:00,10:00:00,3,NA,20260122,71
84D,1/22/26,15,y_ii_,0.51,8,33,44,20260121,Alofau,RC,GPS3,AM,11,10:00:00,10:00:00,3,NA,20260122,71
84D,1/22/26,16,f,0.176,8,33,44,20260121,Alofau,RC,GPS3,AM,11,10:00:00,10:00:00,3,NA,20260122,71
84D,1/22/26,16,fm,0.3338,8,33,44,20260121,Alofau,RC,GPS3,AM,11,10:00:00,10:00:00,3,NA,20260122,71
84D,1/22/26,16,y_ii_,0.473,8,33,44,20260121,Alofau,RC,GPS3,AM,11,10:00:00,10:00:00,3,NA,20260122,71
89B,1/23/26,1,f,0.1725,1,36,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
89B,1/23/26,1,fm,0.2757,1,36,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
89B,1/23/26,1,y_ii_,0.374,1,36,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
89B,1/23/26,2,f,0.2023,1,36,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
89B,1/23/26,2,fm,0.3109,1,36,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
89B,1/23/26,2,y_ii_,0.349,1,36,42,20260122,Nuuuli North,TC,GPS1,PM,21,4:24:00,16:24:00,7,NA,20260123,107
89B,1/23/26,3,f,0.1608,2,36,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
89B,1/23/26,3,fm,0.194,2,36,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
89B,1/23/26,3,y_ii_,0.171,2,36,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
89B,1/23/26,4,f,0.1813,2,36,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
89B,1/23/26,4,fm,0.2126,2,36,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
89B,1/23/26,4,y_ii_,0.147,2,36,31,20260122,Nuuuli North,TC,GPS1,PM,15,3:58:00,15:58:00,6,NA,20260123,104
89B,1/23/26,5,f,0.1706,3,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,5,fm,0.2576,3,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,5,y_ii_,0.338,3,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,6,f,0.2141,3,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,6,fm,0.3196,3,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,6,y_ii_,0.33,3,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,7,f,0.2551,4,36,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
89B,1/23/26,7,fm,0.412,4,36,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
89B,1/23/26,7,y_ii_,0.381,4,36,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
89B,1/23/26,8,f,0.2669,4,36,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
89B,1/23/26,8,fm,0.4247,4,36,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
89B,1/23/26,8,y_ii_,0.372,4,36,17,20260122,Nuuuli,RC,GPS3,PM,88,2:16:00,14:16:00,2,NA,20260123,83
89B,1/23/26,9,f,0.2341,5,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,9,fm,0.3627,5,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,9,y_ii_,0.354,5,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,10,f,0.2405,5,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,10,fm,0.3646,5,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,10,y_ii_,0.34,5,36,16,20260122,Nuuuli North,TC,GPS1,PM,29,4:05:00,16:05:00,7,NA,20260123,105
89B,1/23/26,11,f,0.1926,6,36,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
89B,1/23/26,11,fm,0.2913,6,36,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
89B,1/23/26,11,y_ii_,0.339,6,36,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
89B,1/23/26,12,f,0.2239,6,36,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
89B,1/23/26,12,fm,0.3529,6,36,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
89B,1/23/26,12,y_ii_,0.366,6,36,33,20260122,Nuuuli,RC,GPS3,PM,57,2:12:00,14:12:00,2,NA,20260123,82
89B,1/23/26,13,f,0.2322,7,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
89B,1/23/26,13,fm,0.3348,7,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
89B,1/23/26,13,y_ii_,0.307,7,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
89B,1/23/26,14,f,0.2268,7,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
89B,1/23/26,14,fm,0.3192,7,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
89B,1/23/26,14,y_ii_,0.289,7,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
89B,1/23/26,15,f,0.1696,8,36,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
89B,1/23/26,15,fm,0.2561,8,36,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
89B,1/23/26,15,y_ii_,0.338,8,36,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
89B,1/23/26,16,f,0.1691,8,36,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
89B,1/23/26,16,fm,0.2576,8,36,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
89B,1/23/26,16,y_ii_,0.343,8,36,39,20260122,Amanave,TC,GPS1,PM,77,12:00:00,12:00:00,2,NA,20260123,97
89D,1/20/26,1,f,0.2532,1,36,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
89D,1/20/26,1,fm,0.4301,1,36,39,20260119,Gataivai,RC,GPS3,PM,11,2:57:00,14:57:00,7,NA,20260120,23
